A,B
8,30
8,31
7,18
18,32
9,29
19,32
17,32
8,21
7,19
8,21
6,19
20,32
12,32
18,31
8,21
17,32
7,19
10,22
17,30
14,27
14,27
19,32
15,32
18,32
9,31
7,20
9,31
19,32
20,32
8,22
19,32
21,32
19,31
8,20
20,32
19,32
18,31
7,19
19,32
19,31
19,32
19,32
20,32
19,32
10,23
19,31
20,32
17,30
13,27
17,29
18,31
19,31
16,30
19,32
18,31
19,32
19,31
19,31
19,32
20,32
16,29
19,32
19,32
17,30
20,32
7,19
20,32
7,19
7,32
7,21
13,31
20,32
19,31
7,31
19,32
20,32
18,31
19,32
20,31
8,31
19,32
8,32
17,31
14,28
7,19
13,26
6,19
7,19
16,29
15,29
20,32
7,19
17,30
19,32
6,18
8,21
19,32
8,20
10,23
13,29
8,31
13,26
8,22
7,19
12,32
20,32
20,32
8,19
9,32
15,28
19,32
9,26
9,21
9,31
8,21
21,32
7,19
8,31
8,21
20,32
16,31
18,32
17,30
17,31
20,33
15,30
20,33
21,32
20,32
8,30
8,31
20,31
21,32
10,23
15,31
20,32
19,32
18,31
13,27
20,31
10,27
17,31
19,32
9,21
20,32
12,25
19,32
19,32
16,32
20,32
20,32
19,32
20,33
19,32
16,29
20,32
7,20
20,31
20,33
8,27
21,33
10,31
18,31
8,24
21,33
15,32
19,31
19,31
20,32
17,31
19,32
20,32
18,31
7,19
20,32
20,32
20,32
11,30
12,32
8,20
11,31
7,31
20,32
15,28
16,30
13,27
19,32
8,31
20,32
19,31
7,19
20,32
16,31
10,23
20,32
9,31
19,32
20,32
20,32
7,20
19,32
7,20
20,32
20,32
8,27
7,23
10,29
8,21
20,32
20,32
14,27
20,32
19,32
7,31
19,32
12,25
7,32
20,32
20,32
18,30
20,32
20,32
8,32
7,22
9,24
19,32
20,33
7,20
20,32
14,28
19,32
19,31
8,20
8,24
11,31
11,23
20,32
20,33
20,32
7,19
8,20
20,32
19,32
7,29
7,32
20,32
19,31
17,32
8,31
15,29
18,30
18,31
8,32
20,32
12,25
19,32
20,32
19,31
7,20
9,21
9,30
19,33
20,31
20,32
8,21
11,28
16,28
10,31
10,31
21,32
19,31
7,26
19,31
8,32
11,24
18,32
19,31
20,32
9,21
20,32
8,21
21,32
20,32
19,32
19,30
7,19
18,32
13,31
17,31
19,31
9,21
8,25
20,32
20,32
8,21
19,32
17,31
19,31
16,29
20,32
20,32
11,25
19,32
8,20
17,32
20,32
20,31
7,32
14,30
11,25
20,32
20,32
18,31
19,32
20,32
15,31
18,31
17,29
18,31
14,27
19,32
19,32
18,30
11,32
21,33
7,19
7,19
11,32
8,30
13,31
20,31
19,32
21,32
18,31
7,19
20,32
7,28
21,33
19,32
19,32
9,31
14,27
16,29
20,32
19,32
7,19
10,32
20,32
16,31
19,32
8,29
7,20
19,32
8,24
16,32
20,32
20,31
20,32
14,28
16,31
20,32
16,29
8,32
17,30
7,20
20,32
17,31
20,32
7,22
14,31
12,32
19,31
7,31
19,32
19,32
20,32
6,19
8,21
15,31
11,24
9,22
7,22
20,32
17,31
10,23
19,31
7,20
20,32
7,20
17,31
8,20
17,32
18,32
20,32
10,24
13,26
20,32
20,31
8,31
20,31
9,30
19,32
15,29
20,32
15,29
13,26
20,32
8,28
15,27
14,31
8,20
8,20
20,32
18,31
12,24
13,26
19,32
19,31
8,31
7,32
7,20
18,31
18,30
18,30
19,31
21,32
15,32
17,31
8,25
11,24
8,23
19,32
12,25
11,24
9,22
19,31
19,32
20,32
10,23
20,31
18,31
7,26
18,31
9,22
7,32
7,19
20,32
18,31
21,32
9,23
19,32
7,19
19,32
20,32
8,27
19,31
19,32
10,25
20,32
21,33
19,31
21,33
12,25
20,32
17,32
13,26
7,20
7,31
8,31
19,32
7,19
20,32
21,32
18,31
14,26
20,33
8,23
18,31
9,21
19,32
20,32
20,32
17,31
19,32
19,32
7,19
19,32
20,32
20,32
10,23
16,32
19,32
7,19
9,22
21,33
19,31
15,27
19,32
20,31
20,32
12,27
20,33
20,33
8,21
20,32
8,30
18,31
17,32
19,32
9,22
20,32
19,32
7,27
16,32
20,32
20,31
20,32
8,32
8,25
21,32
19,30
12,25
10,23
20,32
7,19
19,31
11,29
8,21
20,32
9,24
20,32
9,24
19,32
10,23
16,30
20,32
11,24
18,31
20,32
19,32
9,22
19,32
20,32
8,20
20,33
8,31
7,21
19,32
15,29
19,32
7,20
10,23
8,32
9,22
9,31
8,24
20,32
15,32
20,32
9,22
19,32
19,32
19,32
20,32
12,24
8,24
20,32
18,32
19,32
19,32
19,31
19,31
19,32
19,32
19,32
8,31
20,33
6,18
19,32
16,29
8,19
17,29
16,29
18,31
19,32
8,31
12,32
14,28
14,28
18,31
12,32
19,31
20,33
20,33
20,32
19,32
19,32
18,31
9,25
9,23
8,22
19,32
18,31
7,21
21,32
9,28
12,32
18,31
19,32
19,32
7,19
20,32
20,32
17,30
7,32
14,27
10,28
12,25
20,32
9,32
19,32
7,20
20,31
20,32
8,32
20,32
20,31
20,32
6,19
7,21
19,32
7,20
10,23
18,31
19,31
7,19
20,32
8,20
16,30
8,21
19,32
19,32
19,31
21,32
17,31
18,31
19,31
12,26
8,30
31,18
19,32
7,31
20,32
7,18
7,31
19,31
16,29
20,32
18,31
18,32
20,32
7,19
8,25
20,32
19,32
16,31
19,32
7,27
19,32
20,32
16,28
16,29
19,31
19,32
9,30
18,31
20,32
19,32
8,21
14,27
21,33
7,31
10,31
19,32
20,32
8,31
8,31
7,31
21,32
14,26
7,19
18,31
19,32
19,31
15,31
7,31
7,19
16,29
8,23
7,23
20,33
13,31
8,21
7,31
14,26
7,20
21,33
9,28
9,32
20,32
9,23
7,24
8,27
10,23
8,21
20,32
16,28
19,32
8,27
8,32
11,25
20,32
19,32
19,31
19,31
7,20
17,29
20,32
19,32
10,23
19,32
8,21
9,32
14,27
14,31
6,18
18,32
15,29
18,32
20,32
18,32
18,31
20,32
8,19
7,21
20,32
20,32
20,32
19,32
15,28
12,32
20,32
19,32
7,20
19,32
8,31
8,29
15,31
19,32
20,33
7,19
18,31
21,32
7,19
8,28
13,26
7,20
19,31
18,31
18,31
19,32
8,22
21,31
19,32
20,31
20,32
19,32
7,21
17,30
7,21
19,32
20,32
18,31
8,21
11,32
7,20
17,30
18,31
11,23
19,32
7,20
20,32
19,32
14,31
7,19
10,30
12,25
20,32
10,31
19,32
9,32
19,31
17,31
19,32
22,33
21,32
7,23
9,29
7,31
8,27
14,27
14,28
20,31
7,19
21,33
7,19
11,24
9,22
20,32
20,32
6,18
10,24
7,19
12,28
20,31
19,32
19,31
20,32
19,31
15,28
19,31
18,31
7,19
19,31
20,31
10,22
20,32
15,29
19,32
18,31
12,31
19,31
20,33
9,21
19,32
12,32
19,31
13,26
18,33
7,19
11,25
8,32
19,31
19,31
15,29
7,20
15,31
19,32
19,31
19,31
20,32
21,33
17,32
7,21
7,31
8,21
7,32
12,29
8,31
19,32
20,32
20,32
20,32
16,29
8,31
8,21
21,32
8,29
10,23
20,32
19,32
8,24
19,32
16,31
19,32
20,32
20,32
7,19
19,31
20,32
11,25
11,27
20,32
20,32
18,31
20,32
8,31
20,32
20,32
20,32
10,31
14,27
21,32
18,31
8,25
19,32
20,32
20,32
20,32
19,32
18,31
20,32
20,32
21,32
7,20
12,25
15,28
20,32
17,31
20,32
20,32
21,33
11,24
7,18
20,32
19,32
19,32
13,30
7,31
16,29
16,29
16,29
19,32
18,31
7,20
5,19
20,31
7,19
7,20
6,19
20,32
20,32
19,32
8,26
20,32
8,25
16,30
19,32
20,33
16,32
20,32
8,31
14,31
8,26
8,20
19,31
19,32
14,28
8,23
20,32
15,28
21,33
19,31
20,32
16,29
7,31
20,32
19,31
20,32
12,25
9,23
18,31
9,29
19,31
7,25
8,20
16,31
20,32
8,24
11,23
21,33
20,32
9,32
19,32
20,33
9,28
20,33
8,32
19,32
20,32
11,28
19,31
7,19
20,32
19,31
19,32
7,19
8,32
8,19
15,28
20,32
19,32
8,32
19,31
7,19
20,32
12,26
11,24
14,27
19,32
8,32
11,24
7,19
7,25
19,32
20,32
8,25
8,20
19,32
9,29
19,31
21,32
20,32
15,28
9,31
13,29
15,31
18,31
16,30
20,33
8,29
19,32
15,29
9,22
13,27
7,21
13,26
7,20
20,32
10,31
19,32
10,23
7,19
7,20
19,32
9,21
20,32
7,19
19,32
7,31
19,32
7,19
20,32
20,32
7,31
12,25
20,32
20,32
6,18
8,25
8,31
19,31
18,30
8,31
19,32
19,31
19,31
18,31
19,33
8,31
19,31
16,31
8,27
9,24
9,25
20,32
20,33
21,32
11,24
7,30
9,23
12,25
15,31
8,20
20,32
20,32
7,20
8,28
7,31
8,31
19,32
20,33
8,32
7,21
7,32
11,24
9,22
13,26
21,32
18,31
7,20
10,23
8,26
19,31
19,32
11,31
9,26
12,30
20,32
18,31
9,23
20,32
8,19
19,31
19,32
7,19
11,29
18,32
20,32
19,31
20,33
19,32
7,20
18,31
20,32
7,19
7,19
8,32
19,32
7,31
19,32
18,31
7,19
9,27
20,32
9,22
15,31
20,32
19,31
18,31
19,31
20,31
19,31
20,33
19,31
19,31
8,23
19,31
19,30
20,32
20,32
16,31
20,32
19,31
14,30
20,32
7,20
13,26
9,22
14,27
7,19
13,25
20,32
19,32
7,31
21,32
14,31
7,20
8,31
9,30
16,30
7,27
8,23
21,32
20,32
14,28
19,32
12,28
19,32
19,32
14,32
8,20
7,20
10,32
19,32
14,27
16,31
19,31
8,20
7,20
15,28
15,28
11,26
12,25
7,19
20,32
21,34
21,32
16,31
19,32
7,19
15,31
6,19
12,25
20,32
19,32
8,32
20,32
16,29
17,31
19,31
13,27
9,31
19,32
7,20
9,25
19,32
8,32
11,24
21,32
8,20
9,23
17,30
21,33
19,31
7,25
7,20
19,32
19,32
7,19
12,24
18,32
8,19
15,31
16,29
20,32
8,30
20,32
19,31
11,24
11,24
8,31
8,19
7,31
19,32
8,20
10,31
7,31
7,20
20,32
6,20
20,32
9,22
19,32
18,31
8,32
8,31
9,22
7,20
11,24
7,19
20,31
8,21
7,19
20,32
19,32
17,30
7,20
8,26
20,33
8,32
20,32
20,33
14,27
7,26
7,18
21,32
21,32
17,30
19,31
8,20
18,31
19,32
20,31
19,31
19,32
20,32
12,26
8,29
18,32
20,31
7,32
14,27
21,32
18,31
20,32
7,19
16,30
7,31
14,28
20,32
13,26
19,32
20,32
13,29
20,31
19,32
7,21
8,21
16,28
7,20
19,32
19,31
14,27
9,22
19,31
19,32
17,31
19,31
19,32
19,32
7,30
14,27
12,31
19,32
12,32
20,32
20,32
20,32
14,32
18,31
7,18
14,26
19,33
15,27
12,30
20,33
20,32
21,32
20,32
16,29
19,32
19,32
9,31
7,20
20,32
12,26
9,31
20,31
19,32
11,24
8,21
17,32
7,21
18,31
8,20
11,25
19,31
20,32
18,31
18,32
18,31
20,32
10,23
21,33
19,31
21,32
16,31
19,31
17,30
17,30
19,31
19,31
18,31
10,22
20,32
19,32
7,20
13,27
7,20
9,23
8,20
15,29
20,32
10,23
8,26
21,32
19,32
18,31
8,20
7,19
9,31
12,26
11,25
17,30
15,28
9,28
7,28
12,24
15,32
19,32
20,32
13,26
19,32
13,26
19,32
20,32
20,32
19,31
11,25
7,19
7,19
8,21
13,26
14,32
19,31
20,33
19,32
20,32
18,32
20,32
14,31
20,32
7,21
19,32
14,27
9,23
10,25
19,31
20,32
17,29
7,26
15,31
20,32
8,19
15,27
8,28
20,31
19,31
20,32
19,32
20,32
12,32
8,20
21,32
20,32
20,32
19,32
20,32
19,32
18,31
8,28
7,19
20,32
19,32
19,30
19,32
18,31
15,27
7,20
9,22
7,20
7,27
11,32
19,31
19,32
19,31
12,31
12,26
14,28
20,32
10,24
19,31
20,32
7,32
16,29
11,30
19,32
7,26
12,27
19,32
8,21
19,32
21,32
20,31
19,32
20,32
19,32
20,31
19,32
19,31
8,22
13,25
18,31
14,32
18,31
8,30
19,31
8,21
20,32
16,28
20,32
7,31
7,19
8,19
19,32
19,32
11,24
15,27
7,19
17,30
17,30
8,32
8,21
20,32
20,32
18,31
7,20
19,32
14,28
19,32
15,32
8,22
8,30
21,32
19,32
17,32
13,25
8,31
7,20
20,32
18,32
12,26
20,32
20,32
21,32
19,31
15,28
16,28
6,18
7,18
19,32
9,31
7,18
18,31
20,32
19,31
20,32
8,31
10,32
19,31
8,29
13,31
19,32
8,21
17,29
19,31
19,32
18,31
20,32
15,28
19,31
17,31
11,27
18,31
8,20
19,32
7,31
21,32
17,31
19,31
19,32
14,26
15,28
15,28
7,19
10,25
19,32
7,20
19,32
14,32
7,28
17,30
12,25
12,25
10,24
17,32
20,32
20,32
20,32
9,22
20,32
18,31
8,20
14,31
7,19
20,31
20,33
17,29
14,27
19,31
8,19
7,19
18,32
19,32
16,31
8,30
18,31
20,32
18,31
16,28
20,32
18,31
20,31
14,31
19,31
8,22
9,31
8,29
20,32
10,23
20,32
20,32
8,21
20,32
20,32
13,26
11,30
7,19
7,20
19,31
14,27
7,32
7,22
17,31
16,29
19,31
7,20
19,32
9,25
7,20
20,33
12,31
8,32
7,18
19,32
19,31
14,26
13,31
20,33
18,31
8,19
18,31
19,32
20,31
14,32
19,32
20,32
18,31
19,32
19,32
19,32
12,28
20,32
14,31
8,28
19,32
19,32
20,31
20,32
9,22
18,32
17,29
20,32
9,31
19,32
8,31
19,31
19,32
15,30
19,31
7,20
20,31
17,29
12,27
7,32
20,32
7,20
17,31
17,31
8,23
19,31
13,31
20,31
7,19
20,32
8,32
8,21
17,30
19,32
7,19
7,20
8,26
21,32
20,32
18,32
19,32
19,32
14,28
19,32
8,28
15,31
19,31
17,30
19,31
7,21
18,32
19,32
16,29
8,20
20,32
7,21
18,31
19,32
8,31
20,32
13,26
8,31
20,32
18,31
7,28
21,32
15,32
20,32
16,31
19,31
20,32
7,28
6,20
15,29
8,24
10,24
19,31
9,21
19,32
20,31
15,30
18,32
10,23
19,31
15,32
8,31
15,28
19,31
12,28
18,32
20,32
18,31
14,27
18,31
7,19
19,31
16,29
14,28
20,32
11,24
11,24
20,32
6,18
19,31
8,32
15,27
13,26
14,26
8,31
19,32
19,31
19,33
19,33
19,32
13,29
7,19
19,32
20,32
19,31
19,32
19,31
18,30
13,29
7,20
12,29
7,19
19,32
10,31
20,32
19,32
19,32
19,32
8,27
8,20
7,19
19,32
19,32
20,33
20,32
12,25
10,31
8,21
7,20
8,21
8,20
15,27
19,32
8,19
7,20
18,31
9,22
18,31
7,20
18,32
9,22
15,28
8,20
19,33
7,21
7,31
8,20
18,32
8,21
18,31
8,19
8,21
20,32
15,28
21,33
16,31
20,32
21,33
16,29
19,31
7,19
7,18
19,32
8,27
20,32
8,20
7,19
7,20
7,20
20,32
7,31
19,32
20,32
20,32
17,31
13,27
21,33
20,32
8,31
10,31
14,27
8,31
18,31
19,32
14,28
21,32
18,30
13,31
20,32
19,31
15,28
19,31
7,19
15,27
17,31
20,32
20,31
18,31
19,31
9,25
7,19
6,19
19,32
19,31
16,29
7,31
8,20
7,20
19,31
20,32
7,19
20,32
20,32
8,20
19,32
19,32
18,31
20,32
14,31
7,29
19,31
19,32
18,31
19,32
18,31
20,32
7,20
7,19
19,33
8,21
7,20
20,31
7,20
12,31
11,24
21,33
7,31
14,27
10,28
20,32
19,32
8,31
19,32
17,29
20,32
9,31
21,32
19,31
20,32
19,31
19,32
7,32
12,24
18,32
16,29
7,20
18,32
19,32
15,27
16,29
7,32
20,33
7,19
8,31
14,31
8,21
19,32
20,32
8,30
21,32
10,24
7,18
11,31
19,31
8,27
13,27
14,27
19,31
19,31
8,24
11,31
20,32
20,33
14,27
8,21
19,31
19,32
8,20
8,20
21,33
18,31
19,31
7,19
12,25
8,22
20,32
8,25
19,32
21,32
20,33
19,32
19,32
8,21
8,27
7,29
19,32
7,31
13,32
20,32
12,27
8,32
10,24
10,30
20,32
21,32
20,32
19,32
12,30
19,32
7,20
19,31
8,21
19,31
12,25
20,32
19,31
8,31
19,32
7,19
19,31
19,31
20,31
19,32
16,30
19,31
20,33
20,32
19,32
7,19
19,31
8,23
19,32
19,31
16,30
19,32
19,32
19,31
19,31
8,30
8,30
7,19
19,32
7,19
21,32
15,29
20,32
20,32
15,28
13,28
18,32
8,26
14,27
7,19
17,30
19,32
17,31
19,32
19,32
21,32
20,32
14,26
7,32
16,31
7,19
8,32
12,25
12,26
19,31
20,32
9,23
19,32
12,31
19,32
8,27
13,26
18,32
11,25
17,32
16,29
8,25
8,23
20,32
7,19
14,32
19,32
8,29
15,28
20,33
8,31
18,32
20,32
7,28
19,32
7,27
8,31
18,31
19,32
14,32
7,32
19,32
8,20
20,31
20,32
19,32
20,32
7,19
19,31
7,29
17,31
20,31
19,31
14,31
21,32
19,32
14,32
20,32
10,23
19,32
13,27
20,32
20,32
13,27
15,28
19,31
14,27
19,32
7,18
8,21
7,19
7,31
20,32
18,31
7,32
7,18
11,32
14,32
20,32
19,32
21,32
20,32
19,32
18,31
8,21
8,31
20,32
19,32
11,32
17,29
8,21
8,29
19,31
16,29
20,32
7,19
20,32
9,22
20,31
10,31
19,31
8,32
7,22
19,31
18,31
8,24
8,19
20,32
18,31
8,25
7,20
19,32
19,32
12,25
16,29
19,32
18,31
10,23
19,32
7,19
11,24
19,31
14,28
19,32
20,32
13,26
13,30
21,32
19,32
19,32
9,32
19,32
19,32
20,32
21,32
20,32
18,30
19,31
7,19
20,32
7,20
18,31
6,19
15,28
8,27
14,30
7,20
20,32
8,20
8,21
20,32
17,30
8,30
20,32
8,20
20,32
20,32
15,29
19,32
11,24
18,31
19,32
10,24
20,32
12,30
19,32
14,27
10,26
8,29
15,32
19,32
7,24
20,32
20,33
19,31
15,32
8,32
20,32
7,20
20,32
13,26
20,32
20,31
12,31
7,31
13,26
20,32
7,19
19,31
15,28
20,32
13,26
7,19
20,32
20,32
18,31
11,27
13,26
20,31
16,29
19,31
20,32
20,32
15,27
20,31
8,29
6,19
17,30
20,33
7,20
8,23
7,18
20,33
19,32
20,32
18,31
20,31
18,30
18,30
7,20
17,31
7,20
19,32
7,19
8,31
8,21
19,31
18,32
21,33
17,32
20,31
11,31
14,32
8,21
7,28
18,31
15,28
19,32
21,32
7,20
19,32
20,32
6,19
20,32
10,32
8,20
10,25
32,20
8,21
20,32
18,32
20,32
15,28
11,27
14,26
7,24
18,31
15,29
14,28
19,31
9,30
16,30
18,31
14,30
19,32
18,31
7,31
13,31
19,31
8,29
20,32
19,31
11,24
21,33
19,31
10,22
19,32
11,28
20,32
8,29
20,31
13,32
16,29
9,21
7,19
9,22
8,21
19,31
18,31
19,32
7,19
7,32
9,22
17,29
14,27
18,31
8,28
20,32
8,23
10,22
19,32
7,20
9,23
10,28
7,32
8,20
19,32
18,31
10,31
7,20
19,32
19,31
15,28
18,32
18,31
18,32
19,33
16,31
19,31
20,32
7,20
20,31
7,19
8,20
20,32
19,32
20,32
16,29
8,20
13,26
8,20
8,23
19,32
10,23
19,32
19,32
12,24
15,32
17,31
20,32
8,32
15,32
20,32
8,24
12,26
18,31
20,31
19,32
19,31
7,20
17,31
19,32
10,28
20,32
11,31
20,32
9,23
7,20
12,26
7,22
20,33
8,21
20,31
18,32
7,20
12,31
11,31
8,25
7,28
8,31
14,27
20,31
14,26
7,31
15,32
19,32
20,33
20,33
20,32
19,31
13,26
10,31
8,19
19,31
19,31
20,31
20,32
19,32
21,32
14,27
20,32
20,32
13,32
7,19
10,31
8,32
10,24
20,32
12,32
8,26
7,20
7,31
18,31
21,32
20,32
7,31
8,31
19,31
7,27
7,19
21,33
7,19
8,28
20,31
21,32
7,19
19,32
6,19
19,31
14,31
20,32
19,31
20,31
19,31
19,32
19,32
10,31
7,31
8,22
20,32
8,32
7,20
20,31
12,27
20,32
16,29
19,32
8,32
8,23
8,31
16,29
18,31
19,32
8,31
11,24
13,26
20,32
10,32
19,32
19,32
9,29
20,32
15,29
19,32
20,32
10,32
19,33
18,31
11,32
19,32
19,32
10,31
13,25
7,19
20,32
7,19
18,31
19,32
7,19
7,19
20,31
19,32
7,32
19,31
8,31
8,31
7,19
13,26
20,32
8,20
18,31
7,19
7,21
20,32
20,32
20,33
12,29
13,32
17,29
20,33
13,28
12,27
19,31
10,26
19,32
19,32
13,26
6,20
9,26
15,32
20,32
12,25
19,31
20,32
7,31
7,19
11,27
13,25
20,32
20,32
18,31
19,31
19,32
9,28
21,32
17,31
18,30
7,22
13,31
10,27
19,32
20,32
14,28
19,32
7,21
17,31
19,32
20,32
19,32
20,32
20,32
6,19
12,29
19,32
19,32
20,33
19,32
8,19
7,19
15,31
20,33
13,25
20,32
17,30
15,31
19,31
7,19
19,31
20,32
8,20
19,31
13,25
20,33
17,31
11,24
21,32
8,20
8,20
19,31
12,26
7,20
17,30
19,31
19,31
15,31
11,24
9,22
15,28
19,31
18,31
12,25
16,28
14,30
8,28
19,32
7,31
19,31
19,32
7,19
18,32
10,32
7,19
15,32
18,31
7,21
21,33
9,31
18,31
19,32
19,32
13,25
14,27
19,31
20,32
8,31
18,31
7,23
18,32
7,18
14,31
13,31
19,32
14,32
20,32
20,32
9,23
8,30
7,19
32,19
19,31
19,31
12,31
14,27
8,30
12,25
18,31
18,31
8,21
20,32
19,32
21,32
8,28
19,31
19,31
21,32
14,27
19,31
11,29
20,32
19,32
12,27
19,32
20,32
15,31
7,27
7,18
7,20
11,24
6,19
17,29
19,31
19,32
14,27
20,32
19,32
7,23
11,23
7,20
8,32
8,22
16,28
14,31
20,32
19,32
19,32
16,28
20,32
19,31
7,18
19,31
20,33
19,32
19,32
18,32
18,31
19,32
21,33
18,31
15,28
20,33
8,20
19,32
19,32
19,31
18,31
8,24
12,30
10,22
17,30
19,31
8,21
7,19
16,29
7,20
8,31
18,31
7,19
16,29
16,29
9,22
10,26
13,25
8,31
8,19
8,20
8,31
19,32
12,28
8,31
15,28
18,30
7,31
19,32
20,32
20,33
11,24
7,19
9,22
18,30
19,32
15,31
20,32
12,25
19,31
21,33
20,32
7,20
8,20
18,31
20,32
7,19
7,27
20,32
20,32
15,30
19,31
16,31
20,32
10,29
20,32
13,27
18,32
13,26
20,32
19,31
13,31
19,32
8,21
20,32
7,20
8,22
20,32
17,32
19,32
7,22
19,32
19,32
18,31
8,31
20,32
19,32
20,33
10,29
10,31
13,28
19,32
18,31
14,27
10,31
9,22
16,32
19,31
8,21
20,32
8,20
7,20
7,25
20,32
8,21
20,32
12,28
20,32
20,32
7,20
12,26
20,32
14,28
6,19
13,26
14,31
16,29
20,32
19,31
20,33
7,19
19,32
20,32
19,31
19,31
20,32
19,32
7,19
18,31
18,30
20,32
19,32
9,23
8,32
20,33
9,24
12,26
16,29
9,22
19,31
19,32
8,21
9,32
8,19
15,28
19,31
8,19
20,32
12,27
8,30
20,32
17,30
19,32
9,31
20,32
13,27
17,30
20,32
20,32
13,31
8,22
7,31
18,31
13,31
20,32
20,32
19,32
8,19
10,32
21,33
8,20
8,22
18,31
19,31
20,33
7,19
9,22
8,32
17,31
20,32
12,25
8,31
21,32
9,32
19,31
7,19
20,32
20,32
11,31
20,32
20,32
19,32
19,32
8,21
10,29
8,31
14,32
20,33
20,32
20,32
19,32
20,32
8,21
18,31
8,19
8,21
11,31
7,19
20,32
19,33
20,32
7,19
16,29
11,24
8,32
13,32
15,28
13,32
7,20
19,31
20,32
13,32
19,32
8,32
19,32
12,25
8,28
16,32
12,25
17,31
19,31
16,29
21,32
14,27
20,33
7,19
16,31
13,31
20,32
18,31
18,31
15,32
10,31
20,31
14,27
19,32
7,32
20,32
7,19
12,26
21,32
20,32
8,21
19,32
8,25
7,25
12,25
19,32
7,20
19,32
12,27
19,32
13,25
12,31
20,32
21,32
8,27
20,32
8,32
12,27
19,32
18,31
18,31
8,23
19,32
20,33
7,19
20,32
20,31
16,29
20,32
7,22
8,27
19,31
20,32
20,32
16,29
17,29
20,32
7,19
19,32
20,32
20,32
19,32
19,32
20,33
17,32
15,28
19,31
19,31
7,19
20,32
20,32
7,31
20,32
11,31
19,32
8,25
17,31
19,32
19,32
14,27
13,31
11,31
19,32
7,19
20,32
8,20
7,19
7,20
13,26
9,22
9,22
11,24
7,19
12,25
16,28
14,28
20,31
7,20
18,30
16,29
19,32
19,32
20,32
20,32
20,33
19,31
16,31
19,31
19,31
20,33
19,31
20,32
10,23
7,18
20,32
19,31
8,21
11,31
8,27
18,32
18,31
18,30
7,31
15,32
19,33
11,31
13,26
9,22
10,31
18,32
9,30
20,31
9,32
20,32
7,19
19,32
20,32
18,31
20,32
19,32
19,32
18,31
8,20
20,32
8,31
20,32
7,20
8,27
7,20
20,33
9,29
19,32
20,32
18,32
12,25
19,32
15,28
19,32
8,21
15,28
19,31
8,31
19,31
7,19
13,31
21,32
7,28
7,20
19,32
8,31
19,31
12,25
20,32
19,33
16,30
19,32
8,21
20,32
19,31
19,32
20,32
19,32
7,24
8,31
11,24
20,32
20,32
19,31
11,25
19,32
7,19
7,19
13,32
10,23
8,27
8,20
20,32
19,31
20,32
7,20
11,32
20,32
17,30
12,25
19,32
7,19
14,27
20,32
16,31
21,32
20,31
16,28
19,32
9,28
8,31
19,31
10,22
20,32
12,32
20,32
8,22
12,28
8,19
19,32
7,18
10,31
7,28
7,31
20,32
19,32
8,31
8,32
20,33
19,32
15,32
20,32
19,31
7,25
8,31
8,31
15,32
19,32
11,28
19,31
20,32
10,25
19,31
20,32
17,30
14,27
8,32
20,33
17,30
12,31
17,29
18,30
21,32
20,32
14,32
17,30
7,19
8,27
20,32
8,20
7,20
8,31
19,32
17,31
20,32
7,32
19,32
9,22
20,32
19,32
19,31
8,21
17,31
20,32
12,29
19,32
12,29
21,32
19,32
7,30
7,20
9,21
14,28
7,20
18,30
14,27
15,31
7,20
11,24
18,32
19,32
12,28
18,31
15,31
19,32
16,32
20,31
19,31
19,32
13,26
17,29
20,32
13,30
7,20
10,22
20,32
8,22
20,32
12,25
7,19
20,32
20,33
9,22
20,32
20,32
20,32
18,32
8,20
7,32
18,31
19,32
19,31
17,32
12,27
7,27
7,19
19,31
7,19
20,32
19,31
19,32
7,20
16,30
8,31
20,32
13,31
19,31
20,33
8,20
19,31
20,32
19,32
12,31
7,19
7,20
16,31
20,32
21,32
12,32
8,25
12,25
19,32
20,32
19,31
20,32
18,31
7,31
19,32
10,23
15,29
19,31
18,32
12,28
19,32
18,31
16,32
9,28
11,28
19,31
13,26
7,18
20,32
20,32
21,33
8,21
8,24
15,31
16,32
20,32
7,20
19,31
19,32
7,19
19,32
10,22
20,32
20,32
19,31
20,32
7,19
11,26
17,31
19,31
18,32
18,31
20,32
19,31
8,20
19,31
20,32
19,32
19,32
10,25
19,32
16,30
20,32
7,20
8,24
20,32
9,31
20,32
16,29
20,32
7,24
7,20
20,31
20,31
8,32
21,32
19,32
18,31
7,19
20,32
7,31
13,30
11,31
8,27
10,31
13,25
10,23
10,22
20,32
7,28
19,31
20,32
12,25
19,32
7,31
14,31
19,31
7,20
7,30
15,28
20,32
20,32
20,32
7,23
17,32
17,31
20,33
7,31
19,31
14,26
7,20
7,19
19,31
8,20
12,25
19,32
14,26
8,24
19,32
7,32
11,24
19,32
11,26
7,19
7,18
8,21
14,27
11,25
12,31
7,20
14,30
19,32
20,32
8,32
8,22
20,31
19,32
18,31
20,32
20,32
18,30
19,31
20,32
7,32
12,26
15,28
20,32
20,33
19,32
18,31
15,28
19,32
20,32
19,32
19,32
20,32
18,31
12,25
8,28
19,31
7,19
19,31
19,32
7,25
8,29
21,33
9,22
11,31
7,20
7,19
20,33
7,24
19,32
7,18
20,32
7,20
20,32
8,20
20,32
21,32
19,32
15,27
19,31
19,31
9,31
10,29
15,31
8,28
20,32
12,31
21,32
20,32
14,27
19,31
16,29
13,26
21,32
11,24
19,32
18,31
10,29
19,32
19,32
19,31
8,20
7,20
20,32
7,20
